WorkOrder,PICCNO,Textbox8,Textbox9,Textbox10,Folio_Name,StreetAddress,StreetAddress3,StreetAddress2,Textbox19,StreetAddress5,Textbox18,NotesToTP,StreetAddress4,Textbox16,StreetAddress6,Textbox68,Textbox22,Textbox24,Textbox26,Work_Onsite_Date_Time,Work_Completed_Date_Time,Textbox50,TradeDescription,ItemCode,quantity1,Textbox15,Textbox6,StreetAddress11,StreetAddress13,StreetAddress15,Work_Done_Text,Textbox76,Textbox77
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,KCX,KCX200,0,CLEAN EXT PORCH,Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,YFE,YFE380,0,"FENCE TIM 1200 HIGH, S&F FIX HOLE FROM REMOVING GATE",Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,YFE,YFE610,1,FENCE SHORT LENGTH PREM,Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,YGT,YGT180,1,"GATE, REM REMOVE GATE WITH NO PATH",Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,YLB,YLB110,1,"LETTERBOX, REFIT TO POLE LETTERBOX ONSITE",Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,YLB,YLB150,1,"LETTERBOX POST, REPL POST FOR LETTER BOX",Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CLI,CLI200,2,PLSTR BD PATCH,Location: Staircase 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DAP,DAP100,6,"ADDITIONAL PREP, WALL/CEILING ADDITIONAL PREP REQUIRED DUE TO EXCESSIVE FLAKING PAINT ON TRIM SKIRTING AND DOORS ",Location: Staircase 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DPI,DPI920,6,"PREP, SEAL PAPER OR NEW GIB PATCH SEAL PEELED PAPER TO PREP FOR PAINT",Location: Staircase 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DPL,DPL120,3,"PLSTR STOPPING, WALL/CEILING PLASTER OVER DEFECTIVE AREAS PRIOR TO PAINTING",Location: Staircase 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,FCA,FCA400,4,"CARPET UNDERLAY, LAY LAY NEW CARPET UNDERLAY",Location: Staircase 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,FCA,FCA500,4,"CARPET TO STAIRS, LAY LAY NEW CARPET",Location: Staircase 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CHD,CHD500,1,"DR STOP, REPL",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CHD,CHD540,1,WC/BATH PRIVACY TURN KNOB MISSING,Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DAP,DAP100,4,"ADDITIONAL PREP, WALL/CEILING ADDITIONAL PREP REQUIRED DUE TO EXCESSIVE FLAKING PAINT ON TRIM SKIRTING AND DOORS ",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,FVN,FVN100,1.5,"VINYL, REM REMOVE VINYL",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,FVN,FVN200,1.5,"VINYL <=4M2, LAY LAY NEW VINYL <4M2",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,FVN,FVN500,4,"VINYL 100MM HIGH SKIRTING, LAY NEW VINYL",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,FVN,FVN550,4,"VINYL, AL COVE CAPPING NEW VINYL",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,AES,AES100,1,DOCUMENT/LIAISON,Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DRH,DRH300,1,REDECORATE WHOLE INTERIOR 3BED 3 BED REDEC,Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,KCH,KCH050,0.5,"RUBBISH INT, REM",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
